arity,depth,density,dep_length,crossings,n_tokens,lang,source,model
7,5,0.043478260869565216,2.130434782608696,0,23,ja,LLM,chatgpt
5,5,0.047619047619047616,1.9047619047619047,0,21,ja,LLM,chatgpt
4,5,0.04,2.0,0,25,ja,LLM,chatgpt
5,6,0.038461538461538464,1.9615384615384615,0,26,ja,LLM,chatgpt
5,7,0.041666666666666664,1.6666666666666667,0,24,ja,LLM,chatgpt
5,7,0.043478260869565216,1.9130434782608696,0,23,ja,LLM,chatgpt
6,4,0.045454545454545456,2.1363636363636362,0,22,ja,LLM,chatgpt
6,6,0.04,1.92,0,25,ja,LLM,chatgpt
4,5,0.045454545454545456,1.9090909090909092,0,22,ja,LLM,chatgpt
6,4,0.04,2.36,0,25,ja,LLM,chatgpt
5,6,0.037037037037037035,2.111111111111111,1,27,ja,LLM,chatgpt
5,6,0.045454545454545456,1.8636363636363635,0,22,ja,LLM,chatgpt
4,5,0.043478260869565216,1.826086956521739,0,23,ja,LLM,chatgpt
7,3,0.047619047619047616,2.380952380952381,0,21,ja,LLM,chatgpt
5,6,0.041666666666666664,1.875,0,24,ja,LLM,chatgpt
5,6,0.047619047619047616,1.8095238095238095,0,21,ja,LLM,chatgpt
5,6,0.04,2.04,0,25,ja,LLM,chatgpt
5,5,0.041666666666666664,1.9583333333333333,0,24,ja,LLM,chatgpt
4,6,0.04,1.92,0,25,ja,LLM,chatgpt
6,4,0.041666666666666664,2.3333333333333335,1,24,ja,LLM,chatgpt
4,6,0.047619047619047616,1.8095238095238095,0,21,ja,LLM,chatgpt
7,5,0.04,2.6,0,25,ja,LLM,chatgpt
4,6,0.04,2.0,0,25,ja,LLM,chatgpt
5,6,0.047619047619047616,1.8095238095238095,0,21,ja,LLM,chatgpt
5,5,0.043478260869565216,2.0434782608695654,0,23,ja,LLM,chatgpt
5,6,0.047619047619047616,1.8095238095238095,0,21,ja,LLM,chatgpt
5,5,0.045454545454545456,1.9545454545454546,0,22,ja,LLM,chatgpt
6,4,0.041666666666666664,2.0833333333333335,0,24,ja,LLM,chatgpt
6,5,0.043478260869565216,2.0434782608695654,0,23,ja,LLM,chatgpt
4,6,0.05,1.8,0,20,ja,LLM,chatgpt
6,4,0.05,2.0,0,20,ja,LLM,chatgpt
5,4,0.05,1.9,0,20,ja,LLM,chatgpt
3,6,0.05555555555555555,1.8333333333333333,0,18,ja,LLM,chatgpt
4,4,0.047619047619047616,2.0476190476190474,0,21,ja,LLM,chatgpt
6,6,0.045454545454545456,1.8181818181818181,0,22,ja,LLM,chatgpt
7,4,0.045454545454545456,2.1363636363636362,0,22,ja,LLM,chatgpt
5,4,0.05555555555555555,1.9444444444444444,0,18,ja,LLM,chatgpt
3,6,0.058823529411764705,1.8235294117647058,0,17,ja,LLM,chatgpt
4,6,0.05555555555555555,1.5555555555555556,0,18,ja,LLM,chatgpt
5,4,0.047619047619047616,2.3333333333333335,0,21,ja,LLM,chatgpt
5,5,0.047619047619047616,1.8095238095238095,0,21,ja,LLM,chatgpt
5,5,0.047619047619047616,2.0476190476190474,0,21,ja,LLM,chatgpt
4,4,0.05555555555555555,1.8333333333333333,0,18,ja,LLM,chatgpt
5,5,0.047619047619047616,1.9523809523809523,0,21,ja,LLM,chatgpt
6,4,0.05,2.25,0,20,ja,LLM,chatgpt
3,4,0.05555555555555555,1.8888888888888888,0,18,ja,LLM,chatgpt
6,4,0.05263157894736842,1.8421052631578947,0,19,ja,LLM,chatgpt
5,4,0.05263157894736842,2.0526315789473686,0,19,ja,LLM,chatgpt
4,4,0.05263157894736842,1.7894736842105263,0,19,ja,LLM,chatgpt
5,4,0.05555555555555555,1.8888888888888888,0,18,ja,LLM,chatgpt
4,6,0.05555555555555555,1.6666666666666667,0,18,ja,LLM,chatgpt
4,5,0.058823529411764705,2.0588235294117645,0,17,ja,LLM,chatgpt
6,4,0.05263157894736842,1.894736842105263,0,19,ja,LLM,chatgpt
1,1,0.5,0.5,0,2,ru,Human,N/A
1,1,0.5,0.5,0,2,ru,Random,N/A
6,7,0.029411764705882353,2.911764705882353,0,34,ru,Human,N/A
5,5,0.029411764705882353,11.205882352941176,131,34,ru,Random,N/A
5,10,0.029411764705882353,3.0,2,34,ru,Human,N/A
5,7,0.029411764705882353,11.588235294117647,176,34,ru,Random,N/A
4,6,0.05263157894736842,2.3684210526315788,0,19,ru,Human,N/A
4,5,0.05263157894736842,6.0,43,19,ru,Random,N/A
4,3,0.125,2.0,0,8,ru,Human,N/A
3,3,0.125,2.5,4,8,ru,Random,N/A
4,5,0.06666666666666667,2.2666666666666666,0,15,ru,Human,N/A
4,3,0.06666666666666667,5.066666666666666,16,15,ru,Random,N/A
4,10,0.02702702702702703,2.864864864864865,3,37,ru,Human,N/A
5,6,0.02702702702702703,14.108108108108109,237,37,ru,Random,N/A
3,4,0.125,1.625,0,8,ru,Human,N/A
4,2,0.125,1.875,4,8,ru,Random,N/A
4,4,0.0625,2.6875,0,16,ru,Human,N/A
3,5,0.0625,4.25,18,16,ru,Random,N/A
4,7,0.05263157894736842,2.8421052631578947,0,19,ru,Human,N/A
6,5,0.05263157894736842,7.894736842105263,49,19,ru,Random,N/A
6,6,0.02857142857142857,3.4857142857142858,0,35,ru,Human,N/A
5,10,0.02857142857142857,12.457142857142857,174,35,ru,Random,N/A
4,5,0.0625,2.875,0,16,ru,Human,N/A
4,5,0.0625,6.4375,39,16,ru,Random,N/A
5,4,0.058823529411764705,2.764705882352941,0,17,ru,Human,N/A
3,5,0.058823529411764705,5.529411764705882,39,17,ru,Random,N/A
3,3,0.125,1.625,0,8,ru,Human,N/A
3,3,0.125,2.375,4,8,ru,Random,N/A
5,4,0.05555555555555555,2.7222222222222223,0,18,ru,Human,N/A
5,3,0.05555555555555555,6.833333333333333,37,18,ru,Random,N/A
3,4,0.1111111111111111,1.5555555555555556,0,9,ru,Human,N/A
2,4,0.1111111111111111,4.222222222222222,13,9,ru,Random,N/A
4,7,0.05555555555555555,2.611111111111111,0,18,ru,Human,N/A
4,4,0.05555555555555555,5.833333333333333,40,18,ru,Random,N/A
4,3,0.09090909090909091,2.1818181818181817,0,11,ru,Human,N/A
3,3,0.09090909090909091,3.909090909090909,15,11,ru,Random,N/A
4,3,0.07692307692307693,2.4615384615384617,0,13,ru,Human,N/A
6,3,0.07692307692307693,4.3076923076923075,18,13,ru,Random,N/A
4,5,0.058823529411764705,2.5294117647058822,0,17,ru,Human,N/A
4,5,0.058823529411764705,5.176470588235294,40,17,ru,Random,N/A
4,5,0.06666666666666667,3.1333333333333333,0,15,ru,Human,N/A
3,6,0.06666666666666667,5.733333333333333,29,15,ru,Random,N/A
6,3,0.07142857142857142,2.357142857142857,0,14,ru,Human,N/A
4,4,0.07142857142857142,5.714285714285714,33,14,ru,Random,N/A
5,6,0.05263157894736842,3.1052631578947367,0,19,ru,Human,N/A
3,7,0.05263157894736842,6.105263157894737,32,19,ru,Random,N/A
6,5,0.07142857142857142,2.2142857142857144,0,14,ru,Human,N/A
4,3,0.07142857142857142,4.857142857142857,17,14,ru,Random,N/A
4,3,0.08333333333333333,2.3333333333333335,0,12,ru,Human,N/A
3,5,0.08333333333333333,3.5833333333333335,9,12,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
2,2,0.25,1.25,0,4,ru,Random,N/A
4,6,0.058823529411764705,2.588235294117647,0,17,ru,Human,N/A
4,5,0.058823529411764705,6.352941176470588,27,17,ru,Random,N/A
3,3,0.125,1.875,0,8,ru,Human,N/A
2,5,0.125,2.125,5,8,ru,Random,N/A
3,2,0.16666666666666666,1.1666666666666667,0,6,ru,Human,N/A
3,3,0.16666666666666666,2.0,3,6,ru,Random,N/A
3,6,0.07142857142857142,2.0714285714285716,0,14,ru,Human,N/A
3,6,0.07142857142857142,4.5,13,14,ru,Random,N/A
4,2,0.14285714285714285,1.4285714285714286,0,7,ru,Human,N/A
2,4,0.14285714285714285,1.7142857142857142,2,7,ru,Random,N/A
4,9,0.03571428571428571,2.7142857142857144,0,28,ru,Human,N/A
4,5,0.03571428571428571,7.464285714285714,59,28,ru,Random,N/A
5,2,0.14285714285714285,1.7142857142857142,0,7,ru,Human,N/A
4,2,0.14285714285714285,1.8571428571428572,1,7,ru,Random,N/A
5,6,0.06666666666666667,2.533333333333333,0,15,ru,Human,N/A
3,3,0.06666666666666667,5.0,26,15,ru,Random,N/A
4,4,0.125,1.875,2,8,ru,Human,N/A
3,3,0.125,2.125,3,8,ru,Random,N/A
6,3,0.05263157894736842,2.736842105263158,0,19,ru,Human,N/A
6,3,0.05263157894736842,7.368421052631579,38,19,ru,Random,N/A
4,8,0.038461538461538464,2.923076923076923,0,26,ru,Human,N/A
7,5,0.038461538461538464,8.346153846153847,68,26,ru,Random,N/A
4,5,0.07692307692307693,2.0,0,13,ru,Human,N/A
3,4,0.07692307692307693,4.769230769230769,7,13,ru,Random,N/A
5,8,0.021739130434782608,3.9565217391304346,0,46,ru,Human,N/A
4,8,0.021739130434782608,14.41304347826087,290,46,ru,Random,N/A
5,8,0.043478260869565216,2.347826086956522,0,23,ru,Human,N/A
6,5,0.043478260869565216,8.0,40,23,ru,Random,N/A
5,9,0.030303030303030304,4.212121212121212,0,33,ru,Human,N/A
5,6,0.030303030303030304,9.93939393939394,114,33,ru,Random,N/A
3,5,0.07142857142857142,2.2142857142857144,0,14,ru,Human,N/A
3,7,0.07142857142857142,4.785714285714286,14,14,ru,Random,N/A
5,3,0.07692307692307693,2.5384615384615383,0,13,ru,Human,N/A
4,3,0.07692307692307693,3.0,13,13,ru,Random,N/A
4,3,0.1,2.0,0,10,ru,Human,N/A
3,3,0.1,3.4,4,10,ru,Random,N/A
3,2,0.2,1.2,0,5,ru,Human,N/A
3,2,0.2,1.0,0,5,ru,Random,N/A
5,4,0.058823529411764705,2.764705882352941,0,17,ru,Human,N/A
7,3,0.058823529411764705,5.764705882352941,31,17,ru,Random,N/A
4,3,0.14285714285714285,1.8571428571428572,0,7,ru,Human,N/A
2,2,0.14285714285714285,2.7142857142857144,1,7,ru,Random,N/A
3,2,0.2,1.4,0,5,ru,Human,N/A
2,3,0.2,1.6,1,5,ru,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,ru,Human,N/A
2,1,0.3333333333333333,1.0,0,3,ru,Random,N/A
4,5,0.0625,2.1875,0,16,ru,Human,N/A
5,3,0.0625,4.875,30,16,ru,Random,N/A
4,2,0.14285714285714285,1.4285714285714286,0,7,ru,Human,N/A
3,2,0.14285714285714285,1.8571428571428572,3,7,ru,Random,N/A
4,10,0.021739130434782608,3.5869565217391304,0,46,ru,Human,N/A
4,7,0.021739130434782608,17.130434782608695,378,46,ru,Random,N/A
6,3,0.058823529411764705,2.7058823529411766,0,17,ru,Human,N/A
3,7,0.058823529411764705,5.705882352941177,35,17,ru,Random,N/A
4,6,0.047619047619047616,2.619047619047619,0,21,ru,Human,N/A
5,5,0.047619047619047616,7.333333333333333,51,21,ru,Random,N/A
4,7,0.05555555555555555,3.1666666666666665,0,18,ru,Human,N/A
5,4,0.05555555555555555,5.888888888888889,24,18,ru,Random,N/A
4,6,0.0625,3.3125,0,16,ru,Human,N/A
4,5,0.0625,5.75,26,16,ru,Random,N/A
5,7,0.025,3.325,0,40,ru,Human,N/A
4,9,0.025,12.65,297,40,ru,Random,N/A
4,3,0.1111111111111111,1.7777777777777777,0,9,ru,Human,N/A
4,4,0.1111111111111111,2.888888888888889,6,9,ru,Random,N/A
6,4,0.037037037037037035,3.5925925925925926,0,27,ru,Human,N/A
4,7,0.037037037037037035,8.407407407407407,86,27,ru,Random,N/A
4,4,0.07142857142857142,2.2142857142857144,0,14,ru,Human,N/A
5,4,0.07142857142857142,4.0,9,14,ru,Random,N/A
4,3,0.1111111111111111,1.8888888888888888,0,9,ru,Human,N/A
3,3,0.1111111111111111,3.0,0,9,ru,Random,N/A
3,6,0.06666666666666667,2.3333333333333335,0,15,ru,Human,N/A
4,4,0.06666666666666667,5.2,27,15,ru,Random,N/A
6,4,0.05555555555555555,2.3333333333333335,0,18,ru,Human,N/A
3,5,0.05555555555555555,4.722222222222222,29,18,ru,Random,N/A
7,3,0.07142857142857142,2.357142857142857,0,14,ru,Human,N/A
3,4,0.07142857142857142,5.214285714285714,27,14,ru,Random,N/A
7,8,0.03225806451612903,3.3548387096774195,3,31,ru,Human,N/A
4,7,0.03225806451612903,10.548387096774194,120,31,ru,Random,N/A
4,10,0.03333333333333333,3.0,1,30,ru,Human,N/A
5,5,0.03333333333333333,11.933333333333334,128,30,ru,Random,N/A
3,5,0.05263157894736842,2.736842105263158,0,19,ru,Human,N/A
5,4,0.05263157894736842,5.947368421052632,44,19,ru,Random,N/A
5,3,0.08333333333333333,2.4166666666666665,0,12,ru,Human,N/A
4,4,0.08333333333333333,4.416666666666667,18,12,ru,Random,N/A
5,4,0.05555555555555555,3.5,0,18,ru,Human,N/A
4,4,0.05555555555555555,3.5,25,18,ru,Random,N/A
5,2,0.14285714285714285,1.5714285714285714,0,7,ru,Human,N/A
4,2,0.14285714285714285,2.2857142857142856,1,7,ru,Random,N/A
4,5,0.058823529411764705,3.0588235294117645,0,17,ru,Human,N/A
3,5,0.058823529411764705,5.352941176470588,31,17,ru,Random,N/A
7,4,0.05555555555555555,2.7222222222222223,0,18,ru,Human,N/A
3,8,0.05555555555555555,6.444444444444445,36,18,ru,Random,N/A
5,2,0.14285714285714285,2.0,0,7,ru,Human,N/A
2,3,0.14285714285714285,2.2857142857142856,2,7,ru,Random,N/A
2,1,0.3333333333333333,1.0,0,3,ru,Human,N/A
1,2,0.3333333333333333,1.0,0,3,ru,Random,N/A
4,1,0.2,1.4,0,5,ru,Human,N/A
3,2,0.2,1.6,0,5,ru,Random,N/A
5,3,0.09090909090909091,2.090909090909091,0,11,ru,Human,N/A
3,3,0.09090909090909091,3.5454545454545454,12,11,ru,Random,N/A
6,3,0.07692307692307693,2.4615384615384617,0,13,ru,Human,N/A
4,4,0.07692307692307693,4.846153846153846,19,13,ru,Random,N/A
4,2,0.14285714285714285,1.7142857142857142,0,7,ru,Human,N/A
2,4,0.14285714285714285,2.4285714285714284,1,7,ru,Random,N/A
2,1,0.3333333333333333,1.0,0,3,ru,Human,N/A
1,2,0.3333333333333333,1.0,0,3,ru,Random,N/A
3,7,0.09090909090909091,1.8181818181818181,0,11,ru,Human,N/A
4,4,0.09090909090909091,3.8181818181818183,6,11,ru,Random,N/A
3,3,0.125,1.75,0,8,ru,Human,N/A
2,5,0.125,4.125,11,8,ru,Random,N/A
5,5,0.058823529411764705,2.6470588235294117,0,17,ru,Human,N/A
5,4,0.058823529411764705,6.411764705882353,34,17,ru,Random,N/A
7,3,0.058823529411764705,3.411764705882353,0,17,ru,Human,N/A
4,6,0.058823529411764705,6.352941176470588,47,17,ru,Random,N/A
5,4,0.07692307692307693,2.6923076923076925,0,13,ru,Human,N/A
7,3,0.07692307692307693,3.4615384615384617,15,13,ru,Random,N/A
4,2,0.16666666666666666,1.5,0,6,ru,Human,N/A
3,2,0.16666666666666666,2.1666666666666665,3,6,ru,Random,N/A
4,3,0.1111111111111111,1.8888888888888888,0,9,ru,Human,N/A
3,3,0.1111111111111111,4.111111111111111,7,9,ru,Random,N/A
3,3,0.16666666666666666,1.5,0,6,ru,Human,N/A
2,3,0.16666666666666666,2.3333333333333335,5,6,ru,Random,N/A
7,2,0.08333333333333333,2.3333333333333335,0,12,ru,Human,N/A
3,4,0.08333333333333333,5.416666666666667,19,12,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
1,3,0.25,1.5,0,4,ru,Random,N/A
3,2,0.2,1.2,0,5,ru,Human,N/A
2,2,0.2,1.6,1,5,ru,Random,N/A
5,5,0.0625,2.0625,0,16,ru,Human,N/A
5,5,0.0625,3.4375,14,16,ru,Random,N/A
4,4,0.07692307692307693,2.3076923076923075,0,13,ru,Human,N/A
6,4,0.07692307692307693,4.615384615384615,7,13,ru,Random,N/A
7,5,0.043478260869565216,4.260869565217392,0,23,ru,Human,N/A
5,5,0.043478260869565216,8.956521739130435,75,23,ru,Random,N/A
5,2,0.125,2.875,0,8,ru,Human,N/A
2,4,0.125,2.25,7,8,ru,Random,N/A
5,3,0.07142857142857142,3.2142857142857144,0,14,ru,Human,N/A
4,6,0.07142857142857142,3.857142857142857,7,14,ru,Random,N/A
5,5,0.03571428571428571,3.357142857142857,0,28,ru,Human,N/A
4,5,0.03571428571428571,8.892857142857142,98,28,ru,Random,N/A
3,2,0.2,1.4,0,5,ru,Human,N/A
2,3,0.2,1.4,0,5,ru,Random,N/A
5,3,0.09090909090909091,3.8181818181818183,0,11,ru,Human,N/A
3,4,0.09090909090909091,3.0,11,11,ru,Random,N/A
4,2,0.125,2.375,0,8,ru,Human,N/A
4,3,0.125,2.25,3,8,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
2,2,0.25,1.75,1,4,ru,Random,N/A
5,4,0.1,1.7,0,10,ru,Human,N/A
2,5,0.1,3.4,6,10,ru,Random,N/A
3,4,0.09090909090909091,2.6363636363636362,0,11,ru,Human,N/A
3,3,0.09090909090909091,3.8181818181818183,8,11,ru,Random,N/A
4,4,0.08333333333333333,2.3333333333333335,0,12,ru,Human,N/A
5,3,0.08333333333333333,5.083333333333333,8,12,ru,Random,N/A
3,3,0.125,1.75,0,8,ru,Human,N/A
4,2,0.125,3.25,0,8,ru,Random,N/A
4,3,0.125,1.75,0,8,ru,Human,N/A
3,4,0.125,2.125,5,8,ru,Random,N/A
5,3,0.08333333333333333,2.5,0,12,ru,Human,N/A
4,3,0.08333333333333333,4.583333333333333,19,12,ru,Random,N/A
3,3,0.1,2.1,0,10,ru,Human,N/A
4,5,0.1,2.8,6,10,ru,Random,N/A
3,3,0.16666666666666666,1.5,0,6,ru,Human,N/A
2,3,0.16666666666666666,2.0,3,6,ru,Random,N/A
4,1,0.2,1.4,0,5,ru,Human,N/A
2,3,0.2,1.4,2,5,ru,Random,N/A
1,1,0.5,0.5,0,2,ru,Human,N/A
1,1,0.5,0.5,0,2,ru,Random,N/A
2,3,0.2,1.4,0,5,ru,Human,N/A
2,3,0.2,1.8,1,5,ru,Random,N/A
5,2,0.1,2.7,0,10,ru,Human,N/A
4,5,0.1,3.8,2,10,ru,Random,N/A
4,2,0.16666666666666666,1.6666666666666667,0,6,ru,Human,N/A
4,2,0.16666666666666666,1.3333333333333333,1,6,ru,Random,N/A
2,1,0.3333333333333333,1.0,0,3,ru,Human,N/A
1,2,0.3333333333333333,1.0,0,3,ru,Random,N/A
4,3,0.1111111111111111,2.3333333333333335,2,9,ru,Human,N/A
2,4,0.1111111111111111,2.111111111111111,6,9,ru,Random,N/A
4,2,0.14285714285714285,1.8571428571428572,0,7,ru,Human,N/A
3,3,0.14285714285714285,1.8571428571428572,1,7,ru,Random,N/A
4,2,0.16666666666666666,1.1666666666666667,0,6,ru,Human,N/A
3,2,0.16666666666666666,1.6666666666666667,2,6,ru,Random,N/A
3,2,0.16666666666666666,1.8333333333333333,0,6,ru,Human,N/A
2,3,0.16666666666666666,2.0,2,6,ru,Random,N/A
2,2,0.2,1.6,0,5,ru,Human,N/A
2,3,0.2,1.4,1,5,ru,Random,N/A
3,2,0.14285714285714285,1.2857142857142858,0,7,ru,Human,N/A
4,3,0.14285714285714285,2.7142857142857144,1,7,ru,Random,N/A
4,2,0.125,1.875,0,8,ru,Human,N/A
4,3,0.125,2.5,1,8,ru,Random,N/A
5,1,0.16666666666666666,1.8333333333333333,0,6,ru,Human,N/A
2,2,0.16666666666666666,2.5,2,6,ru,Random,N/A
2,2,0.25,1.25,0,4,ru,Human,N/A
2,2,0.25,1.25,1,4,ru,Random,N/A
3,3,0.14285714285714285,2.0,0,7,ru,Human,N/A
2,4,0.14285714285714285,2.142857142857143,2,7,ru,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,ru,Human,N/A
1,2,0.3333333333333333,1.0,0,3,ru,Random,N/A
7,2,0.09090909090909091,2.3636363636363638,0,11,ru,Human,N/A
3,4,0.09090909090909091,3.727272727272727,12,11,ru,Random,N/A
3,4,0.07692307692307693,2.3846153846153846,0,13,ru,Human,N/A
5,4,0.07692307692307693,4.0,17,13,ru,Random,N/A
6,2,0.1111111111111111,2.5555555555555554,0,9,ru,Human,N/A
3,3,0.1111111111111111,3.6666666666666665,8,9,ru,Random,N/A
5,2,0.09090909090909091,2.727272727272727,0,11,ru,Human,N/A
4,3,0.09090909090909091,4.454545454545454,17,11,ru,Random,N/A
3,2,0.2,1.4,0,5,ru,Human,N/A
3,2,0.2,1.8,2,5,ru,Random,N/A
6,3,0.1111111111111111,1.8888888888888888,0,9,ru,Human,N/A
4,2,0.1111111111111111,3.2222222222222223,7,9,ru,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,ru,Human,N/A
2,1,0.3333333333333333,1.0,0,3,ru,Random,N/A
3,2,0.2,1.2,0,5,ru,Human,N/A
3,2,0.2,2.4,2,5,ru,Random,N/A
4,2,0.14285714285714285,1.7142857142857142,0,7,ru,Human,N/A
2,4,0.14285714285714285,2.857142857142857,2,7,ru,Random,N/A
4,2,0.16666666666666666,1.5,0,6,ru,Human,N/A
2,3,0.16666666666666666,1.8333333333333333,4,6,ru,Random,N/A
3,3,0.16666666666666666,1.3333333333333333,0,6,ru,Human,N/A
3,3,0.16666666666666666,2.1666666666666665,3,6,ru,Random,N/A
3,2,0.2,1.2,0,5,ru,Human,N/A
1,4,0.2,1.2,0,5,ru,Random,N/A
7,6,0.0625,2.6875,0,16,ru,Human,N/A
5,3,0.0625,5.1875,42,16,ru,Random,N/A
4,2,0.16666666666666666,1.5,0,6,ru,Human,N/A
3,3,0.16666666666666666,2.0,2,6,ru,Random,N/A
4,1,0.2,1.2,0,5,ru,Human,N/A
4,1,0.2,1.4,0,5,ru,Random,N/A
3,3,0.125,1.75,0,8,ru,Human,N/A
2,4,0.125,2.375,3,8,ru,Random,N/A
7,3,0.07692307692307693,2.6153846153846154,0,13,ru,Human,N/A
3,4,0.07692307692307693,4.769230769230769,19,13,ru,Random,N/A
3,2,0.2,1.4,0,5,ru,Human,N/A
2,3,0.2,2.0,1,5,ru,Random,N/A
4,3,0.125,2.0,0,8,ru,Human,N/A
2,3,0.125,3.5,2,8,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
3,1,0.25,1.0,0,4,ru,Random,N/A
3,2,0.2,1.2,0,5,ru,Human,N/A
3,2,0.2,2.4,2,5,ru,Random,N/A
5,2,0.125,1.875,0,8,ru,Human,N/A
3,3,0.125,2.0,5,8,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
2,2,0.25,1.0,0,4,ru,Random,N/A
2,2,0.25,1.25,0,4,ru,Human,N/A
2,2,0.25,1.25,1,4,ru,Random,N/A
5,2,0.125,1.625,0,8,ru,Human,N/A
2,4,0.125,2.0,2,8,ru,Random,N/A
5,3,0.06666666666666667,2.3333333333333335,0,15,ru,Human,N/A
3,6,0.06666666666666667,5.333333333333333,28,15,ru,Random,N/A
5,6,0.043478260869565216,2.8260869565217392,0,23,ru,Human,N/A
6,5,0.043478260869565216,8.304347826086957,64,23,ru,Random,N/A
4,2,0.16666666666666666,1.6666666666666667,0,6,ru,Human,N/A
2,2,0.16666666666666666,1.8333333333333333,2,6,ru,Random,N/A
4,6,0.05263157894736842,3.8947368421052633,0,19,ru,Human,N/A
3,7,0.05263157894736842,5.7368421052631575,36,19,ru,Random,N/A
5,2,0.125,1.875,0,8,ru,Human,N/A
4,2,0.125,3.125,4,8,ru,Random,N/A
6,6,0.0625,2.375,0,16,ru,Human,N/A
4,3,0.0625,5.0,17,16,ru,Random,N/A
4,2,0.14285714285714285,1.5714285714285714,0,7,ru,Human,N/A
3,3,0.14285714285714285,2.2857142857142856,1,7,ru,Random,N/A
3,2,0.16666666666666666,1.5,0,6,ru,Human,N/A
4,2,0.16666666666666666,2.1666666666666665,0,6,ru,Random,N/A
4,1,0.2,1.2,0,5,ru,Human,N/A
2,2,0.2,1.2,0,5,ru,Random,N/A
4,6,0.0625,2.25,4,16,ru,Human,N/A
4,6,0.0625,5.1875,21,16,ru,Random,N/A
5,3,0.09090909090909091,2.1818181818181817,0,11,ru,Human,N/A
3,4,0.09090909090909091,3.3636363636363638,8,11,ru,Random,N/A
5,3,0.07142857142857142,2.357142857142857,0,14,ru,Human,N/A
6,3,0.07142857142857142,3.5,19,14,ru,Random,N/A
4,2,0.125,1.75,0,8,ru,Human,N/A
4,3,0.125,2.625,2,8,ru,Random,N/A
4,1,0.2,1.4,0,5,ru,Human,N/A
2,2,0.2,1.4,0,5,ru,Random,N/A
3,2,0.16666666666666666,1.1666666666666667,0,6,ru,Human,N/A
4,2,0.16666666666666666,1.6666666666666667,1,6,ru,Random,N/A
4,4,0.1,1.8,0,10,ru,Human,N/A
3,4,0.1,2.8,9,10,ru,Random,N/A
5,3,0.1,2.0,0,10,ru,Human,N/A
3,5,0.1,3.0,5,10,ru,Random,N/A
4,3,0.1111111111111111,1.7777777777777777,0,9,ru,Human,N/A
3,5,0.1111111111111111,3.4444444444444446,6,9,ru,Random,N/A
4,8,0.05263157894736842,3.736842105263158,0,19,ru,Human,N/A
3,8,0.05263157894736842,6.105263157894737,51,19,ru,Random,N/A
7,5,0.045454545454545456,3.409090909090909,0,22,ru,Human,N/A
5,8,0.045454545454545456,6.454545454545454,47,22,ru,Random,N/A
8,2,0.06666666666666667,3.0,0,15,ru,Human,N/A
4,4,0.06666666666666667,4.866666666666666,25,15,ru,Random,N/A
6,3,0.07142857142857142,2.5,0,14,ru,Human,N/A
4,4,0.07142857142857142,5.785714285714286,25,14,ru,Random,N/A
4,2,0.16666666666666666,1.3333333333333333,0,6,ru,Human,N/A
3,2,0.16666666666666666,1.5,2,6,ru,Random,N/A
5,4,0.058823529411764705,2.9411764705882355,3,17,ru,Human,N/A
3,5,0.058823529411764705,6.352941176470588,45,17,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
3,1,0.25,1.0,0,4,ru,Random,N/A
5,3,0.05,3.0,0,20,ru,Human,N/A
4,4,0.05,7.15,61,20,ru,Random,N/A
4,2,0.16666666666666666,1.5,0,6,ru,Human,N/A
2,3,0.16666666666666666,2.1666666666666665,2,6,ru,Random,N/A
3,3,0.16666666666666666,1.5,0,6,ru,Human,N/A
2,3,0.16666666666666666,1.8333333333333333,0,6,ru,Random,N/A
4,1,0.2,1.2,0,5,ru,Human,N/A
3,2,0.2,1.8,2,5,ru,Random,N/A
3,1,0.25,1.0,0,4,ru,Human,N/A
3,1,0.25,1.0,0,4,ru,Random,N/A
4,1,0.2,1.2,0,5,ru,Human,N/A
2,3,0.2,1.6,0,5,ru,Random,N/A
5,3,0.08333333333333333,3.1666666666666665,0,12,ru,Human,N/A
3,4,0.08333333333333333,3.0,9,12,ru,Random,N/A
6,3,0.058823529411764705,3.0,0,17,ru,Human,N/A
6,5,0.058823529411764705,5.470588235294118,24,17,ru,Random,N/A
5,4,0.09090909090909091,2.727272727272727,2,11,ru,Human,N/A
3,6,0.09090909090909091,3.272727272727273,9,11,ru,Random,N/A
4,3,0.125,1.875,3,8,ru,Human,N/A
4,2,0.125,2.875,3,8,ru,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,ru,Human,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,ru,Random,N/A
6,3,0.0625,3.625,0,16,ru,Human,N/A
5,3,0.0625,5.125,20,16,ru,Random,N/A
5,2,0.1111111111111111,2.0,0,9,ru,Human,N/A
4,4,0.1111111111111111,3.3333333333333335,4,9,ru,Random,N/A
5,3,0.125,1.625,0,8,ru,Human,N/A
3,3,0.125,2.75,6,8,ru,Random,N/A
